user_count,education,education_id,ed_list
10048,Some College or Associate,1,[]
10049,Some College or Associate,1,[]
10050,Bachelor or Higher,0,[]
10051,Bachelor or Higher,0,[]
10052,Bachelor or Higher,0,[]
10053,High School,2,[]
10054,Bachelor or Higher,0,[]
10055,Bachelor or Higher,0,[]
10056,Less Than High School,3,[]
10057,High School,2,[]
10058,Some College or Associate,1,[]
10059,Bachelor or Higher,0,[]
10060,Bachelor or Higher,0,[]
10061,Bachelor or Higher,0,[]
10062,Bachelor or Higher,0,[]
10063,Bachelor or Higher,0,[]
10064,Bachelor or Higher,0,[]
10065,Bachelor or Higher,0,[]
10066,Bachelor or Higher,0,[]
10067,High School,2,[]
10068,Some College or Associate,1,[]
10069,Bachelor or Higher,0,[]
10070,Bachelor or Higher,0,[]
10071,Bachelor or Higher,0,[]
10072,Other,4,"[['', 'ITESO', '']]"
10073,Some College or Associate,1,[]
10074,Bachelor or Higher,0,[]
10075,Bachelor or Higher,0,[]
10076,Bachelor or Higher,0,[]
10077,Some College or Associate,1,[]
10078,Other,4,"[['', 'The American Musical and Dramatic Academy', '']]"
10079,Bachelor or Higher,0,[]
10080,Bachelor or Higher,0,[]
10081,Bachelor or Higher,0,[]
10082,Bachelor or Higher,0,[]
10083,Bachelor or Higher,0,[]
10084,Bachelor or Higher,0,[]
10085,Some College or Associate,1,[]
10086,Bachelor or Higher,0,[]
10087,Bachelor or Higher,0,[]
10088,Bachelor or Higher,0,[]
10089,Other,4,"[['', 'Temple Heights Christian', '']]"
10090,Bachelor or Higher,0,[]
10091,Bachelor or Higher,0,[]
10092,error,error,error
10093,Some College or Associate,1,[]
10094,Bachelor or Higher,0,[]
10095,Bachelor or Higher,0,[]
10096,Bachelor or Higher,0,[]
10097,Less Than High School,3,[]
10098,Some College or Associate,1,[]
10099,Some College or Associate,1,[]
10100,Bachelor or Higher,0,[]
10101,Bachelor or Higher,0,[]
10102,Bachelor or Higher,0,[]
10103,Bachelor or Higher,0,[]
10104,Bachelor or Higher,0,[]
10105,Bachelor or Higher,0,[]
10106,error,error,error
10107,Bachelor or Higher,0,[]
10108,Bachelor or Higher,0,[]
10109,Bachelor or Higher,0,[]
10110,Bachelor or Higher,0,[]
10111,Some College or Associate,1,[]
10112,Other,4,"[['', 'Practical experience that surpasses accounting degrees', 'I would not have gone to school for accounting or anything related to numbers. As my career evolved, I realized I was good at this, and actually enjoyed the work! Working for others in an accounting and business consulting capacity has tailored my skill set more than formal education could have. I thrive on bringing my knowledge and expertise to businesses of all shapes and sizes.']]"
10113,Bachelor or Higher,0,[]
10114,Bachelor or Higher,0,[]
10115,Bachelor or Higher,0,[]
10116,Some College or Associate,1,[]
10117,Some College or Associate,1,[]
10118,Bachelor or Higher,0,[]
10119,Bachelor or Higher,0,[]
10120,Some College or Associate,1,[]
10121,High School,2,[]
10122,Some College or Associate,1,[]
10123,Some College or Associate,1,[]
10124,Bachelor or Higher,0,[]
10125,Some College or Associate,1,[]
10126,Bachelor or Higher,0,[]
10127,Bachelor or Higher,0,[]
10128,Some College or Associate,1,[]
10129,Other,4,"[['', 'Self Employed', '']]"
10130,Bachelor or Higher,0,[]
10131,Bachelor or Higher,0,[]
10132,Bachelor or Higher,0,[]
10133,Bachelor or Higher,0,[]
10134,Some College or Associate,1,[]
10135,Bachelor or Higher,0,[]
10136,Bachelor or Higher,0,[]
10137,Bachelor or Higher,0,[]
10138,Some College or Associate,1,[]
10139,Bachelor or Higher,0,[]
10140,Bachelor or Higher,0,[]
10141,Bachelor or Higher,0,[]
10142,Some College or Associate,1,[]
10143,Some College or Associate,1,[]
10144,Bachelor or Higher,0,[]
10145,Bachelor or Higher,0,[]
10146,Some College or Associate,1,[]
10147,Bachelor or Higher,0,[]
10148,Bachelor or Higher,0,[]
10149,Bachelor or Higher,0,[]
10150,Bachelor or Higher,0,[]
10151,Some College or Associate,1,[]
10152,Bachelor or Higher,0,[]
10153,Bachelor or Higher,0,[]
10154,Bachelor or Higher,0,[]
10155,Bachelor or Higher,0,[]
10156,Bachelor or Higher,0,[]
10157,Some College or Associate,1,[]
10158,Bachelor or Higher,0,[]
10159,Bachelor or Higher,0,[]
10160,Bachelor or Higher,0,[]
10161,High School,2,[]
10162,Bachelor or Higher,0,[]
10163,Bachelor or Higher,0,[]
10164,Bachelor or Higher,0,[]
10165,Bachelor or Higher,0,[]
10166,Bachelor or Higher,0,[]
10167,Some College or Associate,1,[]
10168,Some College or Associate,1,[]
10169,Bachelor or Higher,0,[]
10170,Bachelor or Higher,0,[]
10171,Bachelor or Higher,0,[]
10172,Bachelor or Higher,0,[]
10173,Bachelor or Higher,0,[]
10174,Bachelor or Higher,0,[]
10175,Some College or Associate,1,[]
10176,Bachelor or Higher,0,[]
10177,Bachelor or Higher,0,[]
10178,Some College or Associate,1,[]
10179,Bachelor or Higher,0,[]
10180,Some College or Associate,1,[]
10181,Bachelor or Higher,0,[]
10182,Bachelor or Higher,0,[]
10183,Other,4,"[['', 'Central commity collage', '']]"
10184,Bachelor or Higher,0,[]
10185,Bachelor or Higher,0,[]
10186,Bachelor or Higher,0,[]
10187,Bachelor or Higher,0,[]
10188,Bachelor or Higher,0,[]
10189,Some College or Associate,1,[]
10190,Bachelor or Higher,0,[]
10191,Bachelor or Higher,0,[]
10192,Bachelor or Higher,0,[]
10193,Bachelor or Higher,0,[]
10194,Bachelor or Higher,0,[]
10195,Bachelor or Higher,0,[]
10196,Bachelor or Higher,0,[]
10197,Bachelor or Higher,0,[]
10198,Bachelor or Higher,0,[]
10199,Bachelor or Higher,0,[]
10200,Bachelor or Higher,0,[]
10201,Bachelor or Higher,0,[]
10202,Some College or Associate,1,[]
10203,Bachelor or Higher,0,[]
10204,Some College or Associate,1,[]
10205,Bachelor or Higher,0,[]
10206,Bachelor or Higher,0,[]
10207,Some College or Associate,1,[]
10208,Bachelor or Higher,0,[]
10209,Some College or Associate,1,[]
10210,Bachelor or Higher,0,[]
10211,Bachelor or Higher,0,[]
10212,Bachelor or Higher,0,[]
10213,Some College or Associate,1,[]
10214,Bachelor or Higher,0,[]
10215,Bachelor or Higher,0,[]
10216,Some College or Associate,1,[]
10217,Bachelor or Higher,0,[]
10218,Bachelor or Higher,0,[]
10219,Bachelor or Higher,0,[]
10220,Some College or Associate,1,[]
10221,High School,2,[]
10222,Bachelor or Higher,0,[]
10223,Bachelor or Higher,0,[]
10224,Bachelor or Higher,0,[]
10225,Bachelor or Higher,0,[]
10226,Bachelor or Higher,0,[]
10227,Bachelor or Higher,0,[]
10228,Bachelor or Higher,0,[]
10229,Bachelor or Higher,0,[]
10230,Other,4,"[['', 'School of Hard Knocks', '']]"
10231,Some College or Associate,1,[]
10232,Bachelor or Higher,0,[]
10233,Bachelor or Higher,0,[]
10234,Bachelor or Higher,0,[]
10235,Some College or Associate,1,[]
10236,Bachelor or Higher,0,[]
10237,Some College or Associate,1,[]
10238,Some College or Associate,1,[]
10239,Bachelor or Higher,0,[]
10240,Some College or Associate,1,[]
10241,Some College or Associate,1,[]
10242,Some College or Associate,1,[]
10243,Bachelor or Higher,0,[]
10244,Bachelor or Higher,0,[]
10245,High School,2,[]
10246,Bachelor or Higher,0,[]
10247,Bachelor or Higher,0,[]
10248,Bachelor or Higher,0,[]
10249,High School,2,[]
10250,Bachelor or Higher,0,[]
10251,Bachelor or Higher,0,[]
10252,Bachelor or Higher,0,[]
10253,Bachelor or Higher,0,[]
10254,Bachelor or Higher,0,[]
10255,High School,2,[]
10256,Bachelor or Higher,0,[]
10257,Some College or Associate,1,[]
10258,Bachelor or Higher,0,[]
10259,Bachelor or Higher,0,[]
10260,Bachelor or Higher,0,[]
10261,Bachelor or Higher,0,[]
10262,Other,4,"[['', 'General Assembly', '']]"
10263,Some College or Associate,1,[]
10264,Some College or Associate,1,[]
10265,Some College or Associate,1,[]
10266,Bachelor or Higher,0,[]
10267,Other,4,"[['', 'GED', '']]"
10268,Bachelor or Higher,0,[]
10269,Bachelor or Higher,0,[]
10270,Bachelor or Higher,0,[]
10271,Bachelor or Higher,0,[]
10272,Bachelor or Higher,0,[]
10273,Bachelor or Higher,0,[]
10274,Bachelor or Higher,0,[]
10275,Bachelor or Higher,0,[]
10276,Bachelor or Higher,0,[]
10277,Bachelor or Higher,0,[]
10278,Some College or Associate,1,[]
10279,Less Than High School,3,[]
10280,Bachelor or Higher,0,[]
10281,Bachelor or Higher,0,[]
10282,Bachelor or Higher,0,[]
10283,Some College or Associate,1,[]
10284,Bachelor or Higher,0,[]
10285,Bachelor or Higher,0,[]
10286,Bachelor or Higher,0,[]
10287,Bachelor or Higher,0,[]
10288,Bachelor or Higher,0,[]
10289,Bachelor or Higher,0,[]
10290,Bachelor or Higher,0,[]
10291,Some College or Associate,1,[]
10292,Bachelor or Higher,0,[]
10293,Bachelor or Higher,0,[]
10294,Bachelor or Higher,0,[]
10295,Bachelor or Higher,0,[]
10296,Bachelor or Higher,0,[]
10297,Some College or Associate,1,[]
10298,Bachelor or Higher,0,[]
10299,Some College or Associate,1,[]
10300,Other,4,"[['Other', 'CCSF', '']]"
10301,Some College or Associate,1,[]
10302,High School,2,[]
10303,Bachelor or Higher,0,[]
10304,Bachelor or Higher,0,[]
10305,Bachelor or Higher,0,[]
10306,Bachelor or Higher,0,[]
10307,Bachelor or Higher,0,[]
10308,Bachelor or Higher,0,[]
10309,Bachelor or Higher,0,[]
10310,Bachelor or Higher,0,[]
10311,Bachelor or Higher,0,[]
10312,Bachelor or Higher,0,[]
10313,Bachelor or Higher,0,[]
10314,Bachelor or Higher,0,[]
10315,Bachelor or Higher,0,[]
10316,Bachelor or Higher,0,[]
10317,Bachelor or Higher,0,[]
10318,Bachelor or Higher,0,[]
10319,Bachelor or Higher,0,[]
10320,Bachelor or Higher,0,[]
10321,Bachelor or Higher,0,[]
10322,Some College or Associate,1,[]
10323,Bachelor or Higher,0,[]
10324,Bachelor or Higher,0,[]
10325,Some College or Associate,1,[]
10326,Bachelor or Higher,0,[]
10327,Bachelor or Higher,0,[]
10328,Bachelor or Higher,0,[]
10329,Bachelor or Higher,0,[]
10330,Bachelor or Higher,0,[]
10331,Bachelor or Higher,0,[]
10332,Other,4,"[['', 'Apple Computers', 'Certified Trainer Certification']]"
10333,Bachelor or Higher,0,[]
10334,Bachelor or Higher,0,[]
10335,High School,2,[]
10336,Bachelor or Higher,0,[]
10337,Bachelor or Higher,0,[]
10338,High School,2,[]
10339,Bachelor or Higher,0,[]
10340,Bachelor or Higher,0,[]
10341,Some College or Associate,1,[]
10342,Bachelor or Higher,0,[]
10343,Bachelor or Higher,0,[]
10344,Bachelor or Higher,0,[]
10345,Bachelor or Higher,0,[]
10346,Bachelor or Higher,0,[]
10347,Bachelor or Higher,0,[]
10348,Bachelor or Higher,0,[]
10349,Bachelor or Higher,0,[]
10350,Bachelor or Higher,0,[]
10351,High School,2,[]
10352,Bachelor or Higher,0,[]
10353,Other,4,"[['', 'UCLA', ''], ['', 'Girne Amerikan \xc3\x9cniversitesi', '']]"
10354,Bachelor or Higher,0,[]
10355,Bachelor or Higher,0,[]
10356,Bachelor or Higher,0,[]
10357,Bachelor or Higher,0,[]
10358,Bachelor or Higher,0,[]
10359,Less Than High School,3,[]
10360,Bachelor or Higher,0,[]
10361,Some College or Associate,1,[]
10362,Bachelor or Higher,0,[]
10363,Bachelor or Higher,0,[]
10364,Bachelor or Higher,0,[]
10365,Some College or Associate,1,[]
10366,Bachelor or Higher,0,[]
10367,Bachelor or Higher,0,[]
10368,Bachelor or Higher,0,[]
10369,Some College or Associate,1,[]
10370,Bachelor or Higher,0,[]
10371,Bachelor or Higher,0,[]
10372,Some College or Associate,1,[]
10373,Bachelor or Higher,0,[]
10374,Less Than High School,3,[]
10375,Some College or Associate,1,[]
10376,Bachelor or Higher,0,[]
10377,Bachelor or Higher,0,[]
10378,Bachelor or Higher,0,[]
10379,Bachelor or Higher,0,[]
10380,Bachelor or Higher,0,[]
10381,Bachelor or Higher,0,[]
10382,Bachelor or Higher,0,[]
10383,Bachelor or Higher,0,[]
10384,Bachelor or Higher,0,[]
10385,Bachelor or Higher,0,[]
10386,Bachelor or Higher,0,[]
10387,Bachelor or Higher,0,[]
10388,Bachelor or Higher,0,[]
10389,Bachelor or Higher,0,[]
10390,Some College or Associate,1,[]
10391,Some College or Associate,1,[]
10392,Bachelor or Higher,0,[]
10393,Some College or Associate,1,[]
10394,Bachelor or Higher,0,[]
10395,Bachelor or Higher,0,[]
10396,Bachelor or Higher,0,[]
10397,Some College or Associate,1,[]
10398,Bachelor or Higher,0,[]
10399,Some College or Associate,1,[]
10400,Bachelor or Higher,0,[]
10401,Some College or Associate,1,[]
10402,Bachelor or Higher,0,[]
10403,Bachelor or Higher,0,[]
10404,Some College or Associate,1,[]
10405,Bachelor or Higher,0,[]
10406,Some College or Associate,1,[]
10407,Bachelor or Higher,0,[]
10408,Bachelor or Higher,0,[]
10409,Bachelor or Higher,0,[]
10410,Some College or Associate,1,[]
10411,Bachelor or Higher,0,[]
10412,High School,2,[]
10413,Bachelor or Higher,0,[]
10414,Bachelor or Higher,0,[]
10415,Bachelor or Higher,0,[]
10416,Bachelor or Higher,0,[]
10417,Bachelor or Higher,0,[]
10418,Bachelor or Higher,0,[]
10419,Bachelor or Higher,0,[]
10420,Bachelor or Higher,0,[]
10421,Bachelor or Higher,0,[]
10422,Some College or Associate,1,[]
10423,Bachelor or Higher,0,[]
10424,Bachelor or Higher,0,[]
10425,Bachelor or Higher,0,[]
10426,Bachelor or Higher,0,[]
10427,Bachelor or Higher,0,[]
10428,Bachelor or Higher,0,[]
10429,High School,2,[]
10430,Bachelor or Higher,0,[]
10431,Bachelor or Higher,0,[]
10432,Bachelor or Higher,0,[]
10433,Some College or Associate,1,[]
10434,Some College or Associate,1,[]
10435,Bachelor or Higher,0,[]
10436,Some College or Associate,1,[]
10437,Bachelor or Higher,0,[]
10438,Some College or Associate,1,[]
10439,Some College or Associate,1,[]
10440,Bachelor or Higher,0,[]
10441,Bachelor or Higher,0,[]
10442,Other,4,"[['', 'Conservatory of Recording Arts and Sciences', 'Graduated and the Master Recording and Business class. Received certifications for L-Acoustics, Apple Certified Logic Pro, Pro Tools upper tier certification. Trained on a large assortment of studio equipment.']]"
10443,Some College or Associate,1,[]
10444,Bachelor or Higher,0,[]
10445,Bachelor or Higher,0,[]
10446,Bachelor or Higher,0,[]
10447,Some College or Associate,1,[]
10448,Bachelor or Higher,0,[]
10449,Some College or Associate,1,[]
10450,Bachelor or Higher,0,[]
10451,Some College or Associate,1,[]
10452,Bachelor or Higher,0,[]
10453,Bachelor or Higher,0,[]
10454,Bachelor or Higher,0,[]
10455,Bachelor or Higher,0,[]
10456,Bachelor or Higher,0,[]
10457,Less Than High School,3,[]
10458,Bachelor or Higher,0,[]
10459,Bachelor or Higher,0,[]
10460,Bachelor or Higher,0,[]
10461,Bachelor or Higher,0,[]
10462,Bachelor or Higher,0,[]
10463,Bachelor or Higher,0,[]
10464,Bachelor or Higher,0,[]
10465,Bachelor or Higher,0,[]
10466,Bachelor or Higher,0,[]
10467,Some College or Associate,1,[]
10468,Bachelor or Higher,0,[]
10469,Bachelor or Higher,0,[]
10470,Bachelor or Higher,0,[]
10471,High School,2,[]
10472,Bachelor or Higher,0,[]
10473,Bachelor or Higher,0,[]
10474,Bachelor or Higher,0,[]
10475,Bachelor or Higher,0,[]
10476,Some College or Associate,1,[]
10477,Bachelor or Higher,0,[]
10478,Bachelor or Higher,0,[]
10479,Bachelor or Higher,0,[]
10480,Bachelor or Higher,0,[]
10481,Bachelor or Higher,0,[]
10482,Bachelor or Higher,0,[]
10483,Bachelor or Higher,0,[]
10484,Bachelor or Higher,0,[]
10485,error,error,error
10486,Bachelor or Higher,0,[]
10487,Some College or Associate,1,[]
10488,Bachelor or Higher,0,[]
10489,Bachelor or Higher,0,[]
10490,Bachelor or Higher,0,[]
10491,Bachelor or Higher,0,[]
10492,Bachelor or Higher,0,[]
10493,Bachelor or Higher,0,[]
10494,Some College or Associate,1,[]
10495,Bachelor or Higher,0,[]
10496,Bachelor or Higher,0,[]
10497,Bachelor or Higher,0,[]
10498,Bachelor or Higher,0,[]
10499,Bachelor or Higher,0,[]
10500,Bachelor or Higher,0,[]
10501,Bachelor or Higher,0,[]
10502,Other,4,"[['', 'Technical Training', 'I trained under a technical apprenticeship from 2004-2011 learning different various computer, and graphic design skills, and more.']]"
10503,Some College or Associate,1,[]
10504,Bachelor or Higher,0,[]
10505,Bachelor or Higher,0,[]
10506,Bachelor or Higher,0,[]
10507,Bachelor or Higher,0,[]
10508,error,error,error
10509,Bachelor or Higher,0,[]
10510,Bachelor or Higher,0,[]
10511,Some College or Associate,1,[]
10512,Bachelor or Higher,0,[]
10513,Bachelor or Higher,0,[]
10514,Bachelor or Higher,0,[]
10515,Some College or Associate,1,[]
10516,Some College or Associate,1,[]
10517,Bachelor or Higher,0,[]
10518,Some College or Associate,1,[]
10519,Some College or Associate,1,[]
10520,Bachelor or Higher,0,[]
10521,Bachelor or Higher,0,[]
10522,Some College or Associate,1,[]
10523,Bachelor or Higher,0,[]
10524,Some College or Associate,1,[]
10525,Some College or Associate,1,[]
10526,Bachelor or Higher,0,[]
10527,Bachelor or Higher,0,[]
10528,Bachelor or Higher,0,[]
10529,Bachelor or Higher,0,[]
10530,Bachelor or Higher,0,[]
10531,Bachelor or Higher,0,[]
10532,Bachelor or Higher,0,[]
10533,Some College or Associate,1,[]
10534,Less Than High School,3,[]
10535,Some College or Associate,1,[]
10536,Other,4,"[['', 'Dev Bootcamp', '']]"
10537,Bachelor or Higher,0,[]
10538,Bachelor or Higher,0,[]
10539,Bachelor or Higher,0,[]
10540,Bachelor or Higher,0,[]
10541,Bachelor or Higher,0,[]
10542,Bachelor or Higher,0,[]
10543,Bachelor or Higher,0,[]
10544,Some College or Associate,1,[]
10545,Bachelor or Higher,0,[]
10546,Other,4,"[['', 'UCLA', '']]"
10547,Less Than High School,3,[]
10548,High School,2,[]
10549,Bachelor or Higher,0,[]
10550,Some College or Associate,1,[]
10551,Bachelor or Higher,0,[]
10552,Bachelor or Higher,0,[]
10553,Bachelor or Higher,0,[]
10554,Bachelor or Higher,0,[]
10555,Bachelor or Higher,0,[]
10556,Bachelor or Higher,0,[]
10557,Bachelor or Higher,0,[]
10558,Bachelor or Higher,0,[]
10559,Bachelor or Higher,0,[]
10560,Bachelor or Higher,0,[]
10561,Bachelor or Higher,0,[]
10562,Bachelor or Higher,0,[]
10563,Bachelor or Higher,0,[]
10564,Bachelor or Higher,0,[]
10565,Bachelor or Higher,0,[]
10566,Other,4,"[['', 'WNMU', '']]"
10567,Some College or Associate,1,[]
10568,Bachelor or Higher,0,[]
10569,Bachelor or Higher,0,[]
10570,Bachelor or Higher,0,[]
10571,Bachelor or Higher,0,[]
10572,Bachelor or Higher,0,[]
10573,Bachelor or Higher,0,[]
10574,Bachelor or Higher,0,[]
10575,Bachelor or Higher,0,[]
10576,Bachelor or Higher,0,[]
10577,Bachelor or Higher,0,[]
10578,Bachelor or Higher,0,[]
10579,Bachelor or Higher,0,[]
10580,Bachelor or Higher,0,[]
10581,Bachelor or Higher,0,[]
10582,Other,4,"[['', 'Bunka Gakuin Art School, Japan', '']]"
10583,Bachelor or Higher,0,[]
10584,Bachelor or Higher,0,[]
10585,Some College or Associate,1,[]
10586,Bachelor or Higher,0,[]
10587,Bachelor or Higher,0,[]
10588,Bachelor or Higher,0,[]
10589,Some College or Associate,1,[]
10590,Bachelor or Higher,0,[]
10591,Bachelor or Higher,0,[]
10592,Some College or Associate,1,[]
10593,Some College or Associate,1,[]
10594,Bachelor or Higher,0,[]
10595,Some College or Associate,1,[]
10596,error,error,error
10597,Bachelor or Higher,0,[]
10598,Bachelor or Higher,0,[]
10599,Bachelor or Higher,0,[]
10600,Bachelor or Higher,0,[]
10601,Bachelor or Higher,0,[]
10602,Bachelor or Higher,0,[]
10603,Bachelor or Higher,0,[]
10604,Bachelor or Higher,0,[]
10605,Bachelor or Higher,0,[]
10606,Bachelor or Higher,0,[]
10607,Some College or Associate,1,[]
10608,Some College or Associate,1,[]
10609,Less Than High School,3,[]
10610,Bachelor or Higher,0,[]
10611,Bachelor or Higher,0,[]
10612,Bachelor or Higher,0,[]
10613,Bachelor or Higher,0,[]
10614,Bachelor or Higher,0,[]
10615,Bachelor or Higher,0,[]
10616,Some College or Associate,1,[]
10617,Some College or Associate,1,[]
10618,Bachelor or Higher,0,[]
10619,Other,4,"[['', 'Universal Voice Talent', 'Currently working with 3 very talented voice coaches, Terry Daniel, Tawny Platis, and Rob Marley']]"
10620,Bachelor or Higher,0,[]
10621,Bachelor or Higher,0,[]
10622,Bachelor or Higher,0,[]
10623,Bachelor or Higher,0,[]
10624,Bachelor or Higher,0,[]
10625,Bachelor or Higher,0,[]
10626,Bachelor or Higher,0,[]
10627,Some College or Associate,1,[]
10628,Some College or Associate,1,[]
10629,Bachelor or Higher,0,[]
10630,Bachelor or Higher,0,[]
10631,Some College or Associate,1,[]
10632,Some College or Associate,1,[]
10633,Some College or Associate,1,[]
10634,Bachelor or Higher,0,[]
10635,Some College or Associate,1,[]
10636,Some College or Associate,1,[]
10637,Bachelor or Higher,0,[]
10638,Bachelor or Higher,0,[]
10639,Some College or Associate,1,[]
10640,Bachelor or Higher,0,[]
10641,Bachelor or Higher,0,[]
10642,Bachelor or Higher,0,[]
10643,Bachelor or Higher,0,[]
10644,Some College or Associate,1,[]
10645,Bachelor or Higher,0,[]
10646,Some College or Associate,1,[]
10647,Bachelor or Higher,0,[]
10648,Some College or Associate,1,[]
10649,Bachelor or Higher,0,[]
10650,Bachelor or Higher,0,[]
10651,Bachelor or Higher,0,[]
10652,Some College or Associate,1,[]
10653,Other,4,"[['', ""This ratrace isn't important"", '']]"
10654,Bachelor or Higher,0,[]
10655,Bachelor or Higher,0,[]
10656,Bachelor or Higher,0,[]
10657,Bachelor or Higher,0,[]
10658,Some College or Associate,1,[]
10659,Bachelor or Higher,0,[]
10660,Bachelor or Higher,0,[]
10661,Other,4,"[['', 'The Iron Yard', '']]"
10662,Bachelor or Higher,0,[]
10663,Bachelor or Higher,0,[]
10664,Bachelor or Higher,0,[]
10665,Bachelor or Higher,0,[]
10666,Some College or Associate,1,[]
10667,Some College or Associate,1,[]
10668,Bachelor or Higher,0,[]
10669,Some College or Associate,1,[]
10670,Bachelor or Higher,0,[]
10671,Bachelor or Higher,0,[]
10672,Bachelor or Higher,0,[]
10673,Bachelor or Higher,0,[]
10674,Bachelor or Higher,0,[]
10675,Bachelor or Higher,0,[]
10676,Bachelor or Higher,0,[]
10677,Some College or Associate,1,[]
10678,Some College or Associate,1,[]
10679,Bachelor or Higher,0,[]
10680,Bachelor or Higher,0,[]
10681,Some College or Associate,1,[]
10682,Bachelor or Higher,0,[]
10683,Bachelor or Higher,0,[]
10684,Bachelor or Higher,0,[]
10685,Bachelor or Higher,0,[]
10686,Bachelor or Higher,0,[]
10687,Bachelor or Higher,0,[]
10688,Bachelor or Higher,0,[]
10689,Some College or Associate,1,[]
10690,Bachelor or Higher,0,[]
10691,Bachelor or Higher,0,[]
10692,Bachelor or Higher,0,[]
10693,Bachelor or Higher,0,[]
10694,Bachelor or Higher,0,[]
10695,Bachelor or Higher,0,[]
10696,Bachelor or Higher,0,[]
10697,Some College or Associate,1,[]
10698,Bachelor or Higher,0,[]
10699,Bachelor or Higher,0,[]
10700,Bachelor or Higher,0,[]
10701,Bachelor or Higher,0,[]
10702,High School,2,[]
10703,Some College or Associate,1,[]
10704,Some College or Associate,1,[]
10705,Bachelor or Higher,0,[]
10706,Other,4,"[['', 'Lean Six Sigma', '']]"
10707,Bachelor or Higher,0,[]
10708,Bachelor or Higher,0,[]
10709,Bachelor or Higher,0,[]
10710,Bachelor or Higher,0,[]
10711,Bachelor or Higher,0,[]
10712,Bachelor or Higher,0,[]
10713,Bachelor or Higher,0,[]
10714,Some College or Associate,1,[]
10715,Bachelor or Higher,0,[]
10716,Bachelor or Higher,0,[]
10717,Bachelor or Higher,0,[]
10718,Bachelor or Higher,0,[]
10719,Bachelor or Higher,0,[]
10720,Bachelor or Higher,0,[]
10721,Some College or Associate,1,[]
10722,Some College or Associate,1,[]
10723,Bachelor or Higher,0,[]
10724,Bachelor or Higher,0,[]
10725,Some College or Associate,1,[]
10726,High School,2,[]
10727,High School,2,[]
10728,Bachelor or Higher,0,[]
10729,Other,4,"[['', 'Udemy', ''], ['', 'Shaw Academy', ''], ['', 'IMA', ''], ['', 'Udemy', '']]"
10730,Bachelor or Higher,0,[]
10731,Bachelor or Higher,0,[]
10732,Some College or Associate,1,[]
10733,Bachelor or Higher,0,[]
10734,Bachelor or Higher,0,[]
10735,Some College or Associate,1,[]
10736,Bachelor or Higher,0,[]
10737,Bachelor or Higher,0,[]
10738,Bachelor or Higher,0,[]
10739,Bachelor or Higher,0,[]
10740,Bachelor or Higher,0,[]
10741,Bachelor or Higher,0,[]
10742,Bachelor or Higher,0,[]
10743,Bachelor or Higher,0,[]
10744,Bachelor or Higher,0,[]
10745,None,5,[]
10746,Some College or Associate,1,[]
10747,Bachelor or Higher,0,[]
10748,Bachelor or Higher,0,[]
10749,Bachelor or Higher,0,[]
10750,Some College or Associate,1,[]
10751,Bachelor or Higher,0,[]
10752,Bachelor or Higher,0,[]
10753,Bachelor or Higher,0,[]
10754,Bachelor or Higher,0,[]
10755,Bachelor or Higher,0,[]
10756,Bachelor or Higher,0,[]
10757,Bachelor or Higher,0,[]
10758,Bachelor or Higher,0,[]
10759,Some College or Associate,1,[]
10760,Some College or Associate,1,[]
10761,Bachelor or Higher,0,[]
10762,Bachelor or Higher,0,[]
10763,Bachelor or Higher,0,[]
10764,Bachelor or Higher,0,[]
10765,Bachelor or Higher,0,[]
10766,Bachelor or Higher,0,[]
10767,Bachelor or Higher,0,[]
10768,Bachelor or Higher,0,[]
10769,Bachelor or Higher,0,[]
10770,Bachelor or Higher,0,[]
10771,Some College or Associate,1,[]
10772,Bachelor or Higher,0,[]
10773,Some College or Associate,1,[]
10774,Bachelor or Higher,0,[]
10775,Bachelor or Higher,0,[]
10776,Some College or Associate,1,[]
10777,Other,4,"[['', 'School of the Museum of Fine Arts', '']]"
10778,Some College or Associate,1,[]
10779,Bachelor or Higher,0,[]
10780,Bachelor or Higher,0,[]
10781,Some College or Associate,1,[]
10782,Bachelor or Higher,0,[]
10783,Bachelor or Higher,0,[]
10784,Bachelor or Higher,0,[]
10785,error,error,error
10786,Bachelor or Higher,0,[]
10787,Bachelor or Higher,0,[]
10788,Bachelor or Higher,0,[]
10789,Bachelor or Higher,0,[]
10790,Bachelor or Higher,0,[]
10791,Bachelor or Higher,0,[]
10792,Bachelor or Higher,0,[]
10793,Bachelor or Higher,0,[]
10794,Some College or Associate,1,[]
10795,Bachelor or Higher,0,[]
10796,Bachelor or Higher,0,[]
10797,Bachelor or Higher,0,[]
10798,Bachelor or Higher,0,[]
10799,Bachelor or Higher,0,[]
10800,Bachelor or Higher,0,[]
10801,Some College or Associate,1,[]
10802,Bachelor or Higher,0,[]
10803,Bachelor or Higher,0,[]
10804,Some College or Associate,1,[]
10805,Bachelor or Higher,0,[]
10806,Bachelor or Higher,0,[]
10807,Other,4,"[['', 'Bloc UX/UI track- Bloc Development and Design Bootcamp', ""Self-pace boot camp. Subjects taught were User Testing, Competitive Analysis, Design Principles, Prototyping, Wireframes, User Stories, User Journey's, etc. Tools used: Adobe CC, Balsamiq, Sketch, Omnigraffle, Terminal, etc.""]]"
10808,Bachelor or Higher,0,[]
10809,Other,4,"[['', 'West Career and Technical Academy', '']]"
10810,Bachelor or Higher,0,[]
10811,Bachelor or Higher,0,[]
10812,Some College or Associate,1,[]
