user_count,worker_id,photo_link,est_gender,est_age_range
3299,~01343b9664a34c847e,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/3299.jpg"", 1)",male,3
30924,~0139fb0d6f706fbb78,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/30924.jpg"", 1)",male,1
11361,~01cea4e39b65cd53b8,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/11361.jpg"", 1)",female,4
2961,~01a6034635a0aa27bd,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/2961.jpg"", 1)",female,3
4978,~01d5e6138a23dcbe89,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/4978.jpg"", 1)",male,4
34174,~01cafdb83fb39a6cf0,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/34174.jpg"", 1)",male,3
51427,~012262668026f6406c,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/51427.jpg"", 1)",ambiguous,3
17884,~0120be65049b3745b4,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/17884.jpg"", 1)",female,3
4046,~0140be196247bf41b0,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/4046.jpg"", 1)",female,5
44796,~0102fe7d502727fb04,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/44796.jpg"", 1)",male,2
45062,~01d0b4711fc2ee03a1,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/45062.jpg"", 1)",female,3
7805,~01657efb46f4473d64,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/7805.jpg"", 1)",male,4
16729,~01109cefa1535192da,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/16729.jpg"", 1)",male,6
12019,~011824c9ab47e3d6b8,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/12019.jpg"", 1)",female,4
15640,~01aa11ce7dc53bdaa7,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/15640.jpg"", 1)",male,3
41504,~011e19f8af0e9ec032,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/41504.jpg"", 1)",male,3
42989,~01cbaada05c27f828a,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/42989.jpg"", 1)",male,3
43045,~01a6c35359ab8b6411,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/43045.jpg"", 1)",female,4
11127,~01a4eb05555e64dde4,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/11127.jpg"", 1)",male,5
35911,~011f7e2c6e190e85b8,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/35911.jpg"", 1)",female,3
43156,~01aead49b9828437dd,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/43156.jpg"", 1)",male,4
12888,~01cb20e2fdf5d89bb2,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/12888.jpg"", 1)",male,3
16217,~0133462c7f1204d80f,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/16217.jpg"", 1)",female,3
9868,~0184f2021b1cd59a2a,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/9868.jpg"", 1)",male,3
46646,~01f6a894e2065ddebc,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/46646.jpg"", 1)",male,3
3521,~013a9e3ba3b050d3cb,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/3521.jpg"", 1)",male,3
44612,~0172e80c85c38f7236,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/44612.jpg"", 1)",female,3
35568,~019cf3c8a4846f7b90,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/35568.jpg"", 1)",female,4
19804,~01096125455cbf992f,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/19804.jpg"", 1)",male,3
24101,~012d2cf219c25931b7,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/24101.jpg"", 1)",male,4
18767,~018eca8757848176dc,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/18767.jpg"", 1)",male,3
7777,~013a5f2bf077f1715c,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/7777.jpg"", 1)",male,4
8269,~01263ba577ce447c76,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/8269.jpg"", 1)",male,5
9500,~01d903a96e3d9d98cd,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/9500.jpg"", 1)",female,3
28732,~01a83466d57a5d0106,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/28732.jpg"", 1)",male,2
51871,~013bf60fa856b31fbc,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/51871.jpg"", 1)",female,6
11091,~01bbe9f981916a7b18,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/11091.jpg"", 1)",male,3
47130,~013feb9699f3e7fb60,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/47130.jpg"", 1)",male,4
32065,~014b702b5d2f947c74,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/32065.jpg"", 1)",male,2
53707,~01b737979737201b3e,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/53707.jpg"", 1)",female,2
40784,~0193f6d7610aff1b99,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/40784.jpg"", 1)",male,4
69,~01cef4dff89d01f420,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/69.jpg"", 1)",male,2
1125,~012281744144bb2047,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/1125.jpg"", 1)",male,3
33299,~015667b89cba04653d,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/33299.jpg"", 1)",female,2
2632,~0139eb938da07ae5e0,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/2632.jpg"", 1)",male,4
37177,~01d285be8e1b4ea2df,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/37177.jpg"", 1)",male,4
25501,~01b0084007d1cd26fe,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/25501.jpg"", 1)",female,4
12417,~011ccb3f5b2bfa3e3b,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/12417.jpg"", 1)",male,5
40596,~01ab3c3d70ea616b0d,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/40596.jpg"", 1)",female,3
26766,~0114534f109adf8b3a,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/26766.jpg"", 1)",male,5
31557,~018203e8bb9449c3d2,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/31557.jpg"", 1)",male,6
35833,~0189817e5bcca3ab38,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/35833.jpg"", 1)",female,3
41600,~0148d75e8419429bc6,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/41600.jpg"", 1)",male,2
32639,~01899107bf518bf1fe,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/32639.jpg"", 1)",female,3
10910,~01b4f0845d2d37fc3c,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/10910.jpg"", 1)",female,4
42666,~01b015c2e8caa40568,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/42666.jpg"", 1)",female,4
11814,~01027a4a13c990caf4,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/11814.jpg"", 1)",female,3
23759,~0118540435d1ec267a,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/23759.jpg"", 1)",female,3
55273,~01837e6664735d5ae1,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/55273.jpg"", 1)",male,3
23502,~01c7de3ce39f80d569,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/23502.jpg"", 1)",male,1
11222,~018fba7ed587ecf6ec,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/11222.jpg"", 1)",male,5
44188,~01ae5b55b7a6804808,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/44188.jpg"", 1)",male,3
5776,~012565b263a8128af3,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/5776.jpg"", 1)",male,3
26597,~014cd0857c4a73c799,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/26597.jpg"", 1)",female,2
50284,~01561452d2e7dc9047,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/50284.jpg"", 1)",female,3
50442,~01d73e9579d6057413,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/50442.jpg"", 1)",male,4
49399,~0188675a6ba28a9002,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/49399.jpg"", 1)",female,5
50552,~01ecc70924e4187e75,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/50552.jpg"", 1)",female,3
26487,~015410b4f6eefcf09e,"=IMAGE(""https://raw.githubusercontent.com/efoongch/upwork-pay-by-gender/master/resized_profile_photos/resized_images_unitedstates_allskills_2017_12_12/26487.jpg"", 1)",male,4
